Loading dataset subset...
Llama hidden size: 2048, Qwen hidden size: 896
⚠️  No valid checkpoint found to resume; starting fresh.
Epoch 1/5
  step 10/500 | loss_llama=3.4742 | loss_qwen=13.2330 | grad_norm=3.40 | sec/step~2.74
  step 60/500 | loss_llama=1.5005 | loss_qwen=1.0069 | grad_norm=0.98 | sec/step~2.12
  step 70/500 | loss_llama=1.9714 | loss_qwen=1.5075 | grad_norm=0.32 | sec/step~2.13
  step 80/500 | loss_llama=2.2603 | loss_qwen=1.7871 | grad_norm=0.33 | sec/step~2.13
  step 90/500 | loss_llama=1.9774 | loss_qwen=1.5368 | grad_norm=0.57 | sec/step~2.14
  step 100/500 | loss_llama=1.7101 | loss_qwen=1.3238 | grad_norm=0.35 | sec/step~2.13
  step 110/500 | loss_llama=2.0255 | loss_qwen=1.5561 | grad_norm=0.51 | sec/step~2.13
  step 120/500 | loss_llama=1.6420 | loss_qwen=1.2051 | grad_norm=0.54 | sec/step~2.13
  step 130/500 | loss_llama=2.0428 | loss_qwen=1.5846 | grad_norm=0.51 | sec/step~2.22
  step 140/500 | loss_llama=2.2412 | loss_qwen=1.7701 | grad_norm=0.55 | sec/step~2.24
  step 150/500 | loss_llama=2.0872 | loss_qwen=1.5188 | grad_norm=0.59 | sec/step~2.23
  step 160/500 | loss_llama=2.4105 | loss_qwen=1.9130 | grad_norm=0.63 | sec/step~2.18
  step 170/500 | loss_llama=1.5519 | loss_qwen=1.1680 | grad_norm=0.37 | sec/step~2.15
  step 180/500 | loss_llama=2.0051 | loss_qwen=1.4959 | grad_norm=0.39 | sec/step~2.14
  step 190/500 | loss_llama=1.8609 | loss_qwen=1.5941 | grad_norm=0.43 | sec/step~2.14
  step 200/500 | loss_llama=2.1460 | loss_qwen=1.6457 | grad_norm=0.60 | sec/step~2.13
  step 210/500 | loss_llama=1.9815 | loss_qwen=1.5894 | grad_norm=0.57 | sec/step~2.13
  step 220/500 | loss_llama=1.9439 | loss_qwen=1.5049 | grad_norm=0.48 | sec/step~2.13
  step 230/500 | loss_llama=1.5115 | loss_qwen=1.1493 | grad_norm=0.69 | sec/step~2.14
  step 240/500 | loss_llama=1.8428 | loss_qwen=1.4336 | grad_norm=0.34 | sec/step~2.13
  step 250/500 | loss_llama=2.0770 | loss_qwen=1.6793 | grad_norm=0.43 | sec/step~2.13
  step 260/500 | loss_llama=2.2846 | loss_qwen=1.8190 | grad_norm=0.39 | sec/step~2.13
  step 270/500 | loss_llama=1.7357 | loss_qwen=1.2545 | grad_norm=0.33 | sec/step~2.14
  step 280/500 | loss_llama=2.8285 | loss_qwen=2.2340 | grad_norm=0.41 | sec/step~2.14
  step 290/500 | loss_llama=1.7763 | loss_qwen=1.2646 | grad_norm=0.51 | sec/step~2.14
  step 300/500 | loss_llama=1.9721 | loss_qwen=1.6088 | grad_norm=0.51 | sec/step~2.14
  step 310/500 | loss_llama=1.5942 | loss_qwen=1.2474 | grad_norm=0.37 | sec/step~2.14
  step 320/500 | loss_llama=1.6841 | loss_qwen=1.2028 | grad_norm=0.62 | sec/step~2.14
  step 330/500 | loss_llama=1.9269 | loss_qwen=1.5006 | grad_norm=0.41 | sec/step~2.14
  step 340/500 | loss_llama=1.8080 | loss_qwen=1.3447 | grad_norm=0.45 | sec/step~2.13
  step 350/500 | loss_llama=2.2802 | loss_qwen=1.8821 | grad_norm=0.56 | sec/step~2.13
  step 360/500 | loss_llama=1.8617 | loss_qwen=1.3534 | grad_norm=0.39 | sec/step~2.13
  step 370/500 | loss_llama=1.8741 | loss_qwen=1.4307 | grad_norm=0.57 | sec/step~2.13
  step 380/500 | loss_llama=2.1038 | loss_qwen=1.6541 | grad_norm=0.62 | sec/step~2.13
  step 390/500 | loss_llama=1.8453 | loss_qwen=1.4401 | grad_norm=0.47 | sec/step~2.12
  step 400/500 | loss_llama=1.8551 | loss_qwen=1.5250 | grad_norm=0.57 | sec/step~2.13
  step 410/500 | loss_llama=1.7648 | loss_qwen=1.3543 | grad_norm=0.40 | sec/step~2.12
  step 420/500 | loss_llama=1.7181 | loss_qwen=1.3469 | grad_norm=0.50 | sec/step~2.14
  step 430/500 | loss_llama=2.0833 | loss_qwen=1.6662 | grad_norm=0.48 | sec/step~2.13
  step 440/500 | loss_llama=1.9624 | loss_qwen=1.4257 | grad_norm=0.60 | sec/step~2.13
  step 450/500 | loss_llama=2.1242 | loss_qwen=1.6589 | grad_norm=0.38 | sec/step~2.14
  step 460/500 | loss_llama=1.7596 | loss_qwen=1.4577 | grad_norm=0.41 | sec/step~2.16
  step 470/500 | loss_llama=2.7043 | loss_qwen=2.2054 | grad_norm=0.53 | sec/step~2.14
  step 480/500 | loss_llama=1.8505 | loss_qwen=1.4689 | grad_norm=0.56 | sec/step~2.14
  step 490/500 | loss_llama=2.2484 | loss_qwen=1.8819 | grad_norm=0.48 | sec/step~2.13
  step 500/500 | loss_llama=1.8976 | loss_qwen=1.4599 | grad_norm=0.40 | sec/step~2.13
  ✅ Saved checkpoint at step 3000
Saved encoder/adapters/state to runs/squad_m16_small_20250909_225821/ckpt
