view,pca_dim,rff_components,active_components,gamma,ridge,dev_accuracy_mean,dev_qwen_substituted_accuracy_mean,dev_cached_tiny_packet_accuracy_mean,dev_matched_minus_qwen_substituted_mean,dev_matched_minus_cached_tiny_packet_mean,dev_paired_ci95_low_vs_qwen_substituted_min,fit_alignment_cosine_mean,sparsity_fraction,selected
hidden_query_residual,32,16,8,1.0,100.0,0.25,0.0,0.5,0.25,-0.25,0.0,0.29787846488086533,0.5,False
hidden_query_residual,32,32,4,0.25,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.40539837562643966,0.125,False
hidden_query_residual,32,32,4,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.40025519953737765,0.125,False
hidden_query_residual,32,32,4,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.4090562537836067,0.125,False
hidden_query_residual,32,32,4,0.5,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.40450414952022173,0.125,False
hidden_query_residual,32,32,4,1.0,10.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.4157932397610606,0.125,False
hidden_query_residual,32,32,4,1.0,100.0,0.08333333333333333,0.0,0.5,0.08333333333333333,-0.4166666666666667,0.0,0.40945064986956864,0.125,False
hidden_query_residual,32,32,8,0.25,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.424974658978749,0.25,False
hidden_query_residual,32,32,8,0.25,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.415245885901621,0.25,False
hidden_query_residual,32,32,8,0.5,10.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.4236648440802473,0.25,False
hidden_query_residual,32,32,8,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.4152847114048668,0.25,False
hidden_query_residual,32,32,8,1.0,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.3980613120825725,0.25,False
hidden_query_residual,32,32,8,1.0,100.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.39037633323548765,0.25,False
hidden_query_residual,32,64,4,0.25,10.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5063175214261871,0.0625,False
hidden_query_residual,32,64,4,0.25,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5031290342906121,0.0625,False
hidden_query_residual,32,64,4,0.5,10.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.5082149793143496,0.0625,False
hidden_query_residual,32,64,4,0.5,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.5049848902854249,0.0625,False
hidden_query_residual,32,64,4,1.0,10.0,0.16666666666666666,0.0,0.5,0.16666666666666666,-0.3333333333333333,0.0,0.5012542813051796,0.0625,False
hidden_query_residual,32,64,4,1.0,100.0,0.20833333333333334,0.0,0.5,0.20833333333333334,-0.2916666666666667,0.0,0.49878202117325954,0.0625,False
hidden_query_residual,32,64,8,0.25,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.48930673715179945,0.125,False
hidden_query_residual,32,64,8,0.25,100.0,0.2916666666666667,0.0,0.5,0.2916666666666667,-0.20833333333333334,0.0,0.482863537108614,0.125,False
hidden_query_residual,32,64,8,0.5,10.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5113790626275102,0.125,False
hidden_query_residual,32,64,8,0.5,100.0,0.3333333333333333,0.0,0.5,0.3333333333333333,-0.16666666666666666,0.0,0.5054809768371974,0.125,False
hidden_query_residual,32,64,8,1.0,10.0,0.4166666666666667,0.0,0.5,0.4166666666666667,-0.08333333333333333,0.125,0.5065068037460179,0.125,False
hidden_query_residual,32,64,8,1.0,100.0,0.375,0.0,0.5,0.375,-0.125,0.0,0.5008290126090222,0.125,False
